,osm_way_id,speed_mph_mean
259,799744,21.375
260,799846,24.02164722222222
261,800761,15.655
262,801297,9.795771428571427
263,837585,24.234021739130437
264,837586,25.215604166666665
265,847054,19.768363515312917
266,847055,16.04603448275862
267,847056,17.592519607843137
268,847058,19.890432291666666
269,855122,16.110125
270,917336,18.636285714285712
271,1018497,20.178005208333335
272,1056074,61.404583333333335
273,1056540,22.930560897435896
274,1056990,34.66163541666666
275,1095133,51.88245833333334
276,1095217,53.55658333333333
277,1095218,49.96633333333333
278,1095266,48.37075
279,1095267,56.91445833333333
280,1095401,47.72604166666667
281,1095402,44.235958333333336
282,1095404,43.357166666666664
283,1095405,46.196875
284,1095406,39.153
285,1095407,42.541000000000004
286,1095408,39.884375
287,1095897,16.1345
288,1095931,25.273736111111113
289,1096017,22.474208333333333
290,1096107,19.938083333333335
291,1096109,20.351142361111112
292,1096225,36.24608333333333
293,1096226,42.29225
294,1096580,36.68879166666667
295,1291150,20.057848958333334
296,1292298,22.203645833333336
297,1292969,14.610909090909091
298,1293172,21.54341666666667
299,1294229,28.680802575107297
300,1328623,18.08025
301,1328664,16.8010625
302,1332530,19.5918
303,1332549,18.542041666666666
304,1336932,18.6512
305,1336933,14.027666666666667
306,1336934,19.925083333333333
307,1336936,16.577125
308,1336937,30.270406249999997
309,1336939,27.556166666666666
310,1336940,35.81483333333333
311,1341046,30.502333333333336
312,1341096,24.26406818181818
313,1341097,22.420225806451615
314,1341338,22.658112068965515
315,1341340,28.231526315789473
316,1341341,23.434241758241757
317,1341343,43.5520350877193
318,1341344,24.84195
319,1341345,43.1554954954955
320,1341346,46.200428571428574
321,1341348,39.96795238095238
322,1341351,42.082840579710144
323,1341352,25.126853174603173
324,1341354,25.443857142857144
325,1341355,31.473708333333335
326,1341596,44.18278260869565
327,1341603,25.01557142857143
328,1341606,20.88180263157895
329,1341954,40.142
330,1341955,22.18038709677419
331,1341956,45.76645333333333
332,1341957,23.835584474885845
333,1341960,20.239444444444445
334,1341961,22.867940789473685
335,1341962,23.03638626609442
336,1341963,30.720526315789478
337,1341965,28.909227272727275
338,1342041,30.11215789473684
339,1342042,25.387722222222223
340,1342043,26.468500000000002
341,1342044,31.4275
342,1342045,39.43766666666667
343,1342046,43.68244642857143
344,1342047,46.061
345,1342048,39.515578947368425
346,1374021,10.752059701492538
347,1374022,25.171645833333333
348,1374023,40.19946753246753
349,1374027,15.275333333333334
350,1376333,19.204590909090907
351,1425233,15.198125
352,1425234,25.413747011952193
353,1425236,18.36331690140845
354,1425240,24.183743055555556
355,1425321,21.569322916666668
356,1425908,33.57233333333333
357,1427316,23.9465625
358,1427317,16.82896
359,1427319,12.860333333333335
360,1427962,16.23601111111111
361,1427963,38.942434389140274
362,1441508,24.650875
363,1441662,62.195166666666665
364,1442830,26.737136612021857
365,1442831,27.463745781777277
366,1530592,15.200458333333332
367,1607964,19.3395
368,1608260,17.086421875
369,1608335,20.974494444444446
370,1608404,15.083721649484538
371,1640922,12.52409090909091
372,1642683,23.159604166666668
373,1642684,27.04416666666667
374,1655339,61.35445833333333
375,1656422,32.73883333333333
376,1656423,29.94728125
377,1656424,33.492069444444446
378,1657783,10.919972222222222
379,1657784,12.0882
380,1657940,21.095708333333334
381,1658302,7.84775
382,1658770,15.711
383,1658772,13.651157894736842
384,1658951,15.059
385,1676265,47.46533333333333
386,1679847,20.139499999999998
387,1706974,12.472
388,1707016,19.102083333333333
389,1710547,25.32860119047619
390,1710548,23.350302083333332
391,1710551,15.776627906976744
392,1710553,20.90453488372093
393,1710630,24.24956382978723
394,1710687,19.76757894736842
395,1710688,25.213894514767933
396,1710734,21.37063541666667
397,1713133,19.723599999999998
398,1713146,19.71794915254237
399,1713178,24.811187500000003
400,1713209,22.102714285714285
401,1713426,12.396333333333333
402,1713427,12.553833333333332
403,1713428,14.549208860759494
404,1713526,19.57859722222222
405,1713589,19.66513392857143
406,1713611,17.616812499999998
407,1713635,20.939118055555557
408,1713754,17.151812500000002
409,1713755,13.943020833333334
410,1713790,18.560857142857145
411,1713859,24.887973958333333
412,1713861,27.477708333333332
413,1721176,14.864
414,1721179,13.273888888888889
415,1721181,13.318
416,1722792,15.909543859649125
417,1722793,10.705
418,1722794,15.544
419,1722796,15.734399999999999
420,1722970,19.87486956521739
421,1733756,19.264948148148147
422,1734006,26.917956521739132
423,1734327,16.64036842105263
424,1735707,64.91726086956521
425,1735777,44.28595833333333
426,1735929,39.941685185185186
427,1743403,24.616427083333335
428,1743878,16.39248
429,1744014,14.304661870503597
430,1744015,13.077
431,1744018,14.165857142857144
432,1744619,26.488395833333332
433,1746260,17.430636363636363
434,1746500,14.746333333333334
435,1746505,14.835
436,1787635,25.833125
437,1788063,14.125
438,1847404,33.39989583333333
439,1847407,30.710683783783782
440,1859974,44.13162500000001
441,1860034,24.987875
442,1860285,40.543479166666664
443,1860286,57.68377464788732
444,1860316,25.383644351464433
445,1860346,32.932916666666664
446,1860347,60.508391304347825
447,1861053,28.90045
448,1861055,27.357416666666666
449,1861958,48.69672916666667
450,1880409,26.417
451,1880414,43.314875
452,1880415,23.312124999999998
453,1880419,40.39145833333333
454,1880420,19.152416666666667
455,1880421,31.02078260869565
456,1880423,17.79403896103896
457,1880424,42.04642105263158
458,1880425,23.69253435114504
459,1880449,41.32783333333334
460,1880450,37.94375
461,1880451,41.523583333333335
462,1880452,31.028291666666664
463,1880453,41.221583333333335
464,1880454,24.949875000000002
465,1880546,24.984125000000002
466,1880547,24.011755033557044
467,1880986,55.04891666666666
468,1880994,41.509125000000004
469,1880995,41.796375000000005
470,1880996,36.81433333333333
471,1880997,60.821875
472,1881100,61.882583333333336
473,1881101,59.807375
474,1881102,59.788125
475,1881103,62.527166666666666
476,1881111,64.388375
477,1881113,55.92704166666667
478,1881114,36.361625
479,1881115,40.973083333333335
480,1881116,50.007666666666665
481,1881132,62.35716666666667
482,1881134,47.617
483,1881137,40.280458333333335
484,1881140,53.755500000000005
485,1881141,29.78741666666667
486,1881427,55.78454166666666
487,1881623,17.001083333333334
488,1908741,13.961529411764706
489,1928243,19.319
490,1928245,15.300958904109589
491,1928247,21.52961010830325
492,1935647,21.051
493,1936278,34.6031679389313
494,1936279,25.2985
495,1936641,27.30861979166667
496,1954680,18.573375000000002
497,1954681,29.535693023255813
498,1954682,25.9146391184573
499,1954946,17.743666666666666
500,2016925,14.249625
501,2115344,22.75402777777778
502,2138657,19.480583333333332
503,2138658,22.397381944444444
504,2138659,23.42686111111111
505,2138662,16.258208333333332
506,2138664,31.715208333333333
507,2138665,28.863604166666665
508,2138666,18.44002083333333
509,2138933,33.601958333333336
510,2138934,33.153020833333336
511,2138935,35.656416666666665
512,2138936,27.200458333333334
513,2145846,19.127328125000002
514,2145848,25.455189814814815
515,2145849,19.6205
516,2145852,34.09764583333333
517,2145853,37.283375
518,2145854,18.7395
519,2145856,15.556895833333334
520,2145953,19.410091666666666
521,2145955,17.235020833333333
522,2145956,16.545708333333334
523,2190803,17.653791666666667
524,2191122,19.192125
525,2198814,9.975208333333333
526,2198816,13.265819444444444
527,2199184,12.577104166666667
528,2199185,20.597291666666667
529,2199747,15.191416666666667
530,2199749,15.6995
531,2199750,13.382791666666668
532,2199751,13.955729166666666
533,2234114,27.1015
534,2235553,18.620622950819673
535,2236563,16.197666666666667
536,2236564,24.3153125
537,2236993,23.808541666666667
538,2236994,18.773083333333332
539,2237628,24.515041666666665
540,2239037,17.868004166666665
541,2239239,16.081083333333336
542,2239241,16.4815
543,2246557,21.446275
544,2257640,28.833583333333333
545,2257641,12.192010416666667
546,2260759,17.29315
547,2260760,9.288
548,2260761,15.09608988764045
549,2261665,17.908486111111113
550,2261945,22.382805555555553
551,2261947,33.173791666666666
552,2261948,32.218375
553,2261951,22.210091666666663
554,2263971,15.395041666666666
555,2263973,16.458472222222223
556,2263975,17.759583333333335
557,2263976,14.906916666666667
558,2263979,16.278166666666667
559,2263981,21.250291666666666
560,2266819,21.718849673202612
561,2266872,21.88635294117647
562,2272196,23.827333333333332
563,2272197,30.327875000000002
564,2272375,19.909625000000002
565,2272377,27.59725
566,2272378,25.551875
567,2272380,26.326958333333334
568,2272383,39.806958333333334
569,2272384,31.401666666666667
570,2272385,31.948666666666668
571,2272386,37.323375
572,2272973,26.53925
573,2272974,20.893833333333333
574,2273080,26.511006944444446
575,2273110,20.69348717948718
576,2273158,25.128375000000002
577,2273159,20.789291666666667
578,2282146,11.058125
579,2282147,15.129
580,2282148,27.790916666666664
581,2282149,25.76170833333333
582,2286807,15.334978494623655
583,2293945,30.075875
584,2293946,21.443541666666665
585,2293949,27.4771875
586,2293950,20.664625
587,2293952,29.405
588,2312327,16.796375
589,2318227,18.101
590,2318228,27.230680555555555
591,2318229,21.789241758241758
592,2318230,31.49127083333333
593,2318231,23.933611111111112
594,2318232,36.29666666666667
595,2318233,24.176990654205607
596,2318234,34.99196666666667
597,2318235,23.365427083333334
598,2318236,37.10946875
599,2318237,22.23086046511628
600,2318238,31.247583333333335
601,2318239,58.692
602,2367706,16.1204
603,2371516,19.597583333333333
604,2371946,14.963977272727272
605,2371947,13.572
606,2372075,18.013770833333336
607,2372076,15.413125
608,2372173,12.858875
609,2372214,15.851125000000001
610,2372215,15.227236111111113
611,2372339,20.018
612,2373158,17.94009216589862
613,2373163,21.886038961038963
614,2374185,24.539820960698687
615,2374187,31.389
616,2374188,26.69820833333333
617,2374267,27.600142857142856
618,2374268,25.242454545454542
619,2374456,47.20425
620,2374459,30.361447580645162
621,2374460,24.082248062015505
622,2374479,38.02665625
623,2374480,25.214952991452993
624,2374617,30.926020833333336
625,2374618,29.15133333333333
626,2374620,41.63483333333333
627,2374621,23.11929166666667
628,2374622,35.73110416666667
629,2374794,20.410843220338982
630,2374796,27.397041666666667
631,2375127,29.634654761904763
632,2375128,21.046680555555557
633,2375129,24.664582191780823
634,2375131,32.8671875
635,2375132,20.246583333333334
636,2375133,22.517645833333333
637,2375134,34.956109375000004
638,2375135,20.01462121212121
639,2375137,21.02977083333333
640,2375300,25.166832460732984
641,2384528,13.84
642,2384530,13.616200000000001
643,2384564,17.186788732394366
644,2384565,17.645666666666667
645,2384566,17.5245
646,2385517,6.600625
647,2386419,38.40558695652174
648,2386442,34.489156996587035
649,2386450,29.276695121951217
650,2387302,18.23304166666667
651,2401444,31.423965517241378
652,2401749,10.122125
653,2401920,18.1185625
654,2401941,23.40670833333333
655,2401965,26.93237121212121
656,2402128,23.27170746527778
657,2406718,33.859801418439716
658,2407070,19.232215277777776
659,2407076,15.037333333333335
660,2415103,8.291208333333334
661,2415108,17.443604166666667
662,2415176,14.243229166666666
663,2415185,12.800431372549019
664,2417071,17.877203124999998
665,2418014,13.346083333333333
666,2418015,12.2061875
667,2418032,10.910395833333332
668,2418095,13.5901875
669,2418096,13.048430555555555
670,2423885,17.562190476190477
671,2424000,15.17675
672,2424001,17.544052083333334
673,2425176,19.696395833333334
674,2425193,17.1334375
675,2425286,17.593461538461536
676,2425502,13.395731343283583
677,2426034,20.95270895522388
678,2426075,14.9856875
679,2427982,12.854249999999999
680,2428027,12.225966666666666
681,2428140,19.132552083333334
682,2429635,34.35113333333334
683,2429798,24.83660927152318
684,2429801,24.610690476190477
685,2430320,27.70925
686,2430323,20.558382352941177
687,2430840,12.001852272727273
688,2430956,12.596715942028986
689,2430957,14.569062500000001
690,2430998,12.127902777777777
691,2431024,15.561208333333333
692,2440555,4.315
693,2449400,14.169958333333334
694,2449424,12.272
695,2449428,13.669916666666667
696,2449429,14.708459459459458
697,2449444,16.456958333333333
698,2449445,11.863040000000002
699,2449571,14.180826086956522
700,2450182,17.318944444444444
701,2450183,23.367520833333334
702,2450473,27.545881944444446
703,2450764,14.65708695652174
704,2466940,15.696444444444445
705,2466941,14.628463541666667
706,2467171,14.237166666666667
707,2469132,7.4828947368421055
708,2470682,17.9509375
709,2470683,22.30864015151515
710,2471616,19.5138
711,2471877,33.421955555555556
712,2472619,19.718904458598725
713,2472621,26.47438888888889
714,2472983,26.286666666666665
715,2472984,10.356
716,2479916,24.12025
717,2481098,12.344527777777778
718,2481226,22.177125
719,2483041,16.66935
720,2483091,15.189466666666668
721,2483764,16.133395833333335
722,2483868,14.831242753623188
723,2483869,14.272
724,2483870,12.392225
725,2483934,16.009
726,2483935,15.943033333333334
727,2483936,15.17790909090909
728,2484356,9.94552380952381
729,2484357,14.163822916666668
730,2484655,12.403541666666667
731,2484737,13.153245833333333
732,2484879,11.514583333333334
733,2495099,23.093604166666665
734,2495112,19.012916666666666
735,2495306,19.43701282051282
736,2495308,15.0348
737,2495309,19.98848
738,2495340,19.364770833333335
739,2495341,8.095291666666666
740,2495342,23.042966666666665
741,2495343,23.50707291666667
742,2495380,22.53625
743,2495382,19.6091875
744,2495383,17.04925
745,2495401,11.4019375
746,2496401,42.61816666666667
747,2496402,37.61904166666667
748,2498964,11.591946902654868
749,2498965,11.3112
750,2498997,11.099262626262627
751,2499055,12.322285714285714
752,2499065,25.79370833333333
753,2499180,20.959754838709678
754,2499181,15.010755319148936
755,2499182,18.86019565217391
756,2509157,18.452708333333334
757,2509158,15.796645833333335
758,2511563,19.34076388888889
759,2511564,17.752734042553193
760,2511565,14.554
761,2511566,15.936567901234568
762,2513470,12.547154255319148
763,2513516,17.660602409638553
764,2513517,23.88354166666667
765,2513518,13.2515
766,2513520,26.28529787234043
767,2513521,15.515304347826087
768,2513522,24.80289864864865
769,2513527,24.352770833333334
770,2513869,21.010746478873237
771,2513870,16.846
772,2513871,19.29017083333333
773,2513872,23.349229166666664
774,2513945,15.338037037037038
775,2514019,13.764166666666668
776,2514020,11.66811377245509
777,2514025,9.191021276595745
778,2521706,18.92425
779,2521707,31.400583333333334
780,2521708,22.53289583333333
781,2521871,11.010777777777779
782,2521872,31.89679166666667
783,2521928,29.523666666666667
784,2522868,42.542791666666666
785,2522869,28.26052083333333
786,2522870,37.849666666666664
787,2522871,31.696166666666667
788,2522872,23.123583333333332
789,2523495,12.53835294117647
790,2523496,19.126833333333334
791,2524335,32.691494382022476
792,2524343,31.109810874704493
793,2524453,22.728255924170618
794,2524454,12.874
795,2524455,25.03798958333333
796,2524456,40.604791666666664
797,2524457,38.673625
798,2524462,19.3095
799,2526156,20.929836805555553
800,2526157,18.571629166666664
801,2526158,16.12571527777778
802,2526159,17.265434895833334
803,2532145,16.67204166666667
804,2532146,16.363
805,2532202,14.121
806,2532253,12.33526923076923
807,2532256,21.729699507389164
808,2532258,13.719309523809525
809,2532353,20.767063122923588
810,2532394,13.054714285714285
811,2532411,16.319
812,2532415,21.189151041666666
813,2532416,21.521395833333333
814,2532417,17.09646875
815,2532418,19.499333333333333
816,2532419,20.983770833333335
817,2532420,25.427552083333335
818,2532421,17.452125
819,2532423,16.653312500000002
820,2532424,25.50042857142857
821,2532444,23.606131944444442
822,2532704,27.34375
823,2532705,33.091166666666666
824,2532812,44.573375
825,2532894,22.461645833333336
826,2535606,17.853333333333335
827,2540978,9.571
828,2540984,26.00391666666667
829,2558927,11.934316062176165
830,2570456,19.16961764705882
831,2576386,14.324229166666667
832,2586167,14.646076923076922
833,2586169,15.507
834,2586170,20.048391304347827
835,2586176,12.919999999999998
836,2586177,16.86423529411765
837,2586199,18.36009375
838,2586200,24.755125000000003
839,2586231,16.156958333333332
840,2586233,21.671181008902078
841,2587029,21.158734299516908
842,2587197,21.1796387434555
843,2587198,15.00703846153846
844,2587200,24.131522727272728
845,2587374,23.637041666666665
846,2587376,16.921499999999998
847,2588260,64.63991666666666
848,2591338,15.965
849,2591339,15.097281368821292
850,2592180,12.712511363636365
851,2592181,15.911691176470587
852,2592182,6.573785714285714
853,2592183,14.032833333333334
854,2592252,10.919
855,2599184,14.013833333333332
856,2599185,11.501418181818181
857,2599186,18.991131944444444
858,2599187,14.737250000000001
859,2599188,22.534458333333333
860,2599336,20.757625
861,2599337,15.838502857142856
862,2599339,15.385888888888887
863,2599341,20.371244791666665
864,2599405,17.75304861111111
865,2599428,14.159125
866,2599431,14.533
867,2599439,13.162761904761904
868,2599441,14.305
869,2599447,17.1565
870,2599449,13.917
871,2599450,22.9402265625
872,2599451,13.867624999999999
873,2599495,18.087541666666667
874,2599496,14.660208333333335
875,2599786,17.92354166666667
876,2604959,10.1603
877,2622670,16.246395833333334
878,2622674,22.74245833333333
879,2623040,16.183229166666667
880,2623087,23.34725
881,2623291,14.668479166666666
882,2623292,15.054124999999999
883,2624003,21.468062500000002
884,2624005,19.147791666666667
885,2624007,20.925083333333333
886,2624008,22.612291666666668
887,2624689,14.76625
888,2624955,20.030815476190476
889,2625136,12.030916666666668
890,2631515,11.366437499999998
891,2631517,14.6225
892,2631518,16.413853448275862
893,2631519,14.076264150943397
894,2631580,49.06772916666667
895,2631589,45.565
896,2644235,13.088416666666667
897,2644236,12.868291666666666
898,2644237,15.081984126984127
899,2644597,17.87158064516129
900,2644707,16.504208333333334
901,2644759,10.1055
902,2644766,14.426913043478262
903,2644838,15.116085365853658
904,2645053,13.953571428571427
905,2645164,14.832749999999999
906,2645352,15.508333333333333
907,2645704,13.365619047619047
908,2646463,50.175349999999995
909,2646464,31.445695652173914
910,2646465,51.315041666666666
911,2646466,27.83
912,2646780,29.05695833333333
913,2648784,24.80915625
914,2648945,15.469
915,2649078,19.832645833333334
916,2649821,60.66616666666667
917,2660144,10.907111111111112
918,2685857,23.48122727272727
919,2685891,39.08309756097561
920,2686249,15.8468125
921,2686250,23.402024305555557
922,2686251,24.52740909090909
923,2686252,33.17065217391304
924,2686659,30.79401895734597
925,2686738,17.374125
926,2686740,17.97457142857143
927,2686741,15.907125
928,2687034,17.89064097744361
929,2687036,34.8015
930,2687294,14.959999999999999
931,2687382,14.939
932,2687406,11.51095
933,2692715,21.610875000000004
934,2692875,22.434833333333334
935,2693150,11.380780487804879
936,2693172,18.564495833333336
937,2693195,20.984388888888887
938,2694262,15.06128409090909
939,2699401,21.968345833333334
940,2699427,26.126916666666666
941,2700151,21.596062500000002
942,2700212,15.926833333333335
943,2700324,15.818588541666665
944,2701041,15.805703124999999
945,2701143,24.5361875
946,2701363,34.744125000000004
947,2701364,38.813291666666665
948,2701365,45.193958333333335
949,2701438,24.330624999999998
950,2701478,22.109333333333336
951,2701484,19.02179166666667
952,2701496,33.10570833333333
953,2701498,26.632958333333335
954,2701501,19.098708333333335
955,2701502,26.177916666666665
956,2701533,38.81941666666667
957,2701534,60.67666666666667
958,2701579,19.900916666666667
959,2701581,16.268333333333334
960,2701623,17.682770833333333
961,2701626,10.075458333333334
962,2701630,27.287637500000002
963,2714200,64.39191666666666
964,2714202,67.38533333333334
965,2731017,23.789671641791045
966,2731018,15.083510416666668
967,2731037,19.73
968,2731038,14.039636363636362
969,2731040,13.64675
970,2731075,18.195050000000002
971,2731076,27.318765957446807
972,2731109,10.542416666666666
973,2731125,17.209899999999998
974,2731126,11.8798
975,2731127,17.4915
976,2731128,20.344
977,2731129,20.201857142857143
978,2731156,14.456683760683761
979,2731434,15.446439024390243
980,2731436,11.881333333333332
981,2734355,28.42363888888889
982,2744780,25.74798167539267
983,2749452,10.611045454545454
984,2778297,18.3353125
985,2778299,20.381965986394558
986,2778964,18.674872807017543
987,2778965,15.96375
988,2779050,17.282666666666668
989,2779054,18.153364864864862
990,2779056,14.819
991,2780169,20.095583333333334
992,2793048,12.298333333333334
993,2797192,25.734703703703705
994,2797193,19.537285714285712
995,2797194,19.17375
996,2797195,17.63175
997,2806196,6.6324
998,2809822,22.876229166666665
999,2809823,28.50270833333333
1000,2809955,16.3735
1001,2809959,23.37944966442953
1002,2809960,21.6181568627451
1003,2810183,16.082875
1004,2810185,20.883083333333335
1005,2810304,16.699545454545454
1006,2810307,20.633870967741935
1007,2810346,16.654777777777777
1008,2810348,13.221499999999999
1009,2810406,23.43354269972452
1010,2810407,19.67104201680672
1011,2810408,20.499227963525836
1012,2810416,25.9951
1013,2810417,23.719618489583336
1014,2810418,24.132078571428572
1015,2810549,17.526892857142858
1016,2810663,23.433833333333336
1017,2815668,46.57575
1018,2815677,18.410875
1019,2815741,21.52271544715447
1020,2815961,20.116089655172413
1021,2815962,27.51018181818182
1022,2815963,22.90712019230769
1023,2815964,23.031911392405064
1024,2815965,29.52755
1025,2815966,36.33733333333333
1026,2816245,22.71714110429448
1027,2816247,45.928266666666666
1028,2816250,21.99595588235294
1029,2817024,27.513333333333335
1030,2817025,29.502333333333336
1031,2817034,30.869874999999997
1032,2817035,20.038791666666665
1033,2817036,36.24075
1034,2817037,19.912625000000002
1035,2817072,32.589684210526315
1036,2817076,37.08870833333334
1037,2817101,22.83885483870968
1038,2817103,25.649958333333334
1039,2817134,16.269795275590553
1040,2817888,15.624232876712329
1041,2817894,15.6597
1042,2817909,15.983572916666667
1043,2817926,18.193625
1044,2817954,15.103929577464788
1045,2818478,16.297291666666666
1046,2818814,61.21208333333333
1047,2818815,60.682125000000006
1048,2819161,60.475249999999996
1049,2831540,19.982760416666668
1050,2836237,19.511913043478263
1051,2836681,12.786231707317073
1052,2836922,8.382333333333333
1053,2836933,14.74340425531915
1054,2837051,14.580311688311689
1055,2837215,24.484676348547715
1056,2837216,22.52836783216783
1057,2837218,24.055266106442577
1058,2837220,19.60844117647059
1059,2837873,33.628538812785386
1060,2838187,13.149727272727272
1061,2838291,26.92784090909091
1062,2846371,65.99794047619048
1063,2847600,16.138764705882352
